File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
1f40c0f9-869d-4e78-96f6-a785866fa03f	f93932b6-c8c3-45d8-9911-c4d387d9bad0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A57B	TCGA-55-A57B-01A	Primary Tumor
c5a9ce87-ef3b-4326-af55-035939df5338	29b681e1-b036-4b63-9113-59bb58618c8a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5049	TCGA-50-5049-01A	Primary Tumor
5661b84d-b92d-45f5-a1f7-121d79cab715	45bf5217-97bc-4516-b9f4-8fa1356c75d5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6830	TCGA-91-6830-01A	Primary Tumor
594425b8-c22c-447c-884d-084b3e806641	1dc8075b-ed0c-471f-8947-967d23ff686b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2662	TCGA-44-2662-01A	Primary Tumor
c42e0935-8bcb-4710-8c5f-e4922ecaf57e	5f02561f-c7c7-4cea-997e-cfdf2ae02128.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7161	TCGA-78-7161-01A	Primary Tumor
27079945-f3da-42b4-8c17-c82d66b7d321	f4a1e772-2a5e-4c0a-803a-1bdb2b376a47.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6971	TCGA-55-6971-11A	Solid Tissue Normal
c5f764bd-a9d4-4188-a4dc-a5e6ca1183f8	c57c5f57-5426-4662-832d-6f342ebeff04.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4677	TCGA-73-4677-01A	Primary Tumor
a6871c9b-514f-4bd4-90b3-c3f50251ff60	b2157771-1197-44e2-9c5f-345ca584bc16.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8514	TCGA-55-8514-01A	Primary Tumor
3ede2af5-a7c2-4155-8f78-e5120d5b367d	994acd99-03f8-47d3-82f0-2b1cbdf86d8a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4T9	TCGA-MP-A4T9-01A	Primary Tumor
1ae64f77-6067-4b4a-af1a-6d40be4b9e79	755f981f-f957-48ec-9779-cf9887e19ab0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4389	TCGA-05-4389-01A	Primary Tumor
6def178d-1bd1-4669-b95b-c33b7860c651	5c688f5d-2627-4437-8902-f2d29c8d1d9b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A50W	TCGA-L9-A50W-01A	Primary Tumor
f00e5bba-5cc5-4785-89db-057e0a99e868	98b20d7c-8d7e-4d6f-bdf1-67fc8d05a26c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7973	TCGA-69-7973-01A	Primary Tumor
7022415e-eefc-4c70-b913-b41d14f8599d	d1757d87-4920-473b-8586-24192541cb02.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4433	TCGA-05-4433-01A	Primary Tumor
da535818-72d3-44fb-845d-d58770f26161	bdd19fdc-232a-4d2a-9574-91eaf87d9abf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8204	TCGA-55-8204-01A	Primary Tumor
e49dc383-3844-4447-8aba-d0fa8f28864e	6581cbc8-465e-4c0e-bac7-bdffefec92eb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MN-A4N5	TCGA-MN-A4N5-01A	Primary Tumor
7afbaf70-6467-40ea-92d4-1359505957d4	8377de42-868b-4748-bbe0-b66827e274bf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AAR0	TCGA-49-AAR0-01A	Primary Tumor
f85e69e2-cf87-4af8-8405-9f31fc909eef	53e1ec28-49b8-4a9e-b4e3-f44fd44b68c9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8085	TCGA-55-8085-01A	Primary Tumor
9a49650d-0e07-4ba6-bf48-29b05b6b85a6	6449f2b6-1af9-4612-abde-ac0f5bb1ff7e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7220	TCGA-78-7220-01A	Primary Tumor
db95d012-65e0-4c6e-9068-a38fb3fc0cb9	3926dba3-b7b5-45c8-aa60-b8fe6dd8f114.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8056	TCGA-86-8056-01A	Primary Tumor
e78b4753-11c8-4b5c-8735-8cc14c9002a0	17b2f230-8729-4609-8993-8df3fb3df994.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A494	TCGA-55-A494-01A	Primary Tumor
690c9ab0-ff63-4e2a-998a-33619ae4c646	ac5bc405-b210-4bf3-a4e6-6ff071aa59c7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6778	TCGA-44-6778-11A	Solid Tissue Normal
3794c4cc-a497-4567-90fe-b03be2007686	15ba502e-9015-4666-9fb2-046692b22322.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4SW	TCGA-MP-A4SW-01A	Primary Tumor
bef40640-912e-4953-baef-7943ba92ed0e	631fc20d-00c1-4b13-8520-f25f0388e985.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-01A	Primary Tumor
67f0474a-0e90-4d04-828f-0c88dc556b18	83da3553-d0ec-419a-8527-a5bb7101929f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8096	TCGA-55-8096-01A	Primary Tumor
e3722000-c360-4e3d-8388-9025dd64ecae	5b1d889e-c40d-4f58-a4b3-9e9eb0835e86.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7535	TCGA-78-7535-01A	Primary Tumor
b8216617-db6c-4f2d-bba5-39bea025ee25	3ce57f19-ef4b-4bb9-8530-eb0752975f4b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5066	TCGA-50-5066-01A	Primary Tumor
7eddf1df-35f6-49e2-a96c-3a3f23615f89	34dfd211-d264-4904-b595-a50b36f15c36.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6831	TCGA-91-6831-01A	Primary Tumor
4732ebae-de35-4a66-b4e4-39098786dc08	562cb51b-fef8-4d61-9067-9177a2249c45.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5933	TCGA-50-5933-11A	Solid Tissue Normal
7a30741a-3958-4002-8c18-4a70d5d71061	524d2e99-0526-426f-873d-ea65e27b18a0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2666	TCGA-44-2666-01A	Primary Tumor
9a5afd79-49a8-464a-850c-51a1194bc180	2c4641bd-928f-4fa2-9931-3351955c2396.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7725	TCGA-55-7725-01A	Primary Tumor
02e412cc-0c36-45bc-aff6-aef046ef3bbe	bc81c085-a31e-4b2d-9697-3680d9b0f132.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5939	TCGA-50-5939-11A	Solid Tissue Normal
e8c6f2c4-e1b9-415d-b2e3-9baf8036a2c4	41d10ca9-cd89-4884-ad20-2d36cb1125a2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4397	TCGA-05-4397-01A	Primary Tumor
f77d5763-da3b-40ed-862e-bbe46f9cad92	2b5a102d-0462-4fee-a1f1-21dca1390db0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5147	TCGA-75-5147-01A	Primary Tumor
3e01571e-9a5e-4a6b-aa44-e24bc3769188	1142583c-2ca0-4f95-a94b-6f1a35ab1580.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8359	TCGA-86-8359-01A	Primary Tumor
ee0f7376-d585-4d4d-ba22-4537f235e808	5d420937-4d97-4f04-9ce9-754054261d97.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-71-6725	TCGA-71-6725-01A	Primary Tumor
134456f1-1bd8-4cb7-b0a7-8b171132c095	042b37c5-7ba2-4731-8b16-5510cce257b4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-4123	TCGA-35-4123-01A	Primary Tumor
f8017be1-0911-49b7-8af1-b40de701dd95	d38d30c2-78fe-4e5f-a94b-56080bf4371a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7903	TCGA-55-7903-01A	Primary Tumor
a087cc62-2e0c-4529-8795-4208f1243187	6d0cf353-e818-4173-a200-2c8dd85d49f1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6743	TCGA-49-6743-11A	Solid Tissue Normal
8a8e9595-dbc9-4870-a224-b4e3e44c0dbf	96a02b1f-421c-40ee-8551-2b2f18709bcf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6590	TCGA-50-6590-01A	Primary Tumor
c4dd90c6-cbd4-420f-9388-d4cc32737252	edafd326-8c3c-4ae5-8617-e1592db868eb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-5670	TCGA-43-5670-11A	Solid Tissue Normal
6d9e6ece-4123-4e04-a7ea-942194502cd7	62ff3cee-843e-4192-a4a6-8489cc2d0508.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8387	TCGA-58-8387-01A	Primary Tumor
96c2d8a5-adea-4a4c-9882-d911d49652e0	ac60c53a-5c3b-4a23-86a5-e52906ee9ff8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-A5G8	TCGA-77-A5G8-01B	Primary Tumor
b0f86796-c316-48f6-b8fd-47f174047ede	0707ddc2-77f7-41e2-ad4c-783673d0ecbe.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-83-5908	TCGA-83-5908-01A	Primary Tumor
99176436-1a55-47e0-8c9f-9bedfef17fa3	c63458fd-9b68-40d2-86a4-dc69f9946c36.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3917	TCGA-44-3917-01B	Primary Tumor
94f20316-331c-4ff8-9a1a-88114dbdac31	fa2d9956-d7ec-46a5-b729-2a53520ba2ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2697	TCGA-60-2697-01A	Primary Tumor
a8fc3906-9647-4a7e-b220-3621343776b9	d0aa1f9f-7352-41e9-8b3f-dc70dce00e21.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8052	TCGA-85-8052-01A	Primary Tumor
11fe0853-7e09-4b75-b953-d830c56021cc	544c50ac-30ea-421a-b30e-6b417c389d0a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-92-7341	TCGA-92-7341-01A	Primary Tumor
6c082ef9-cf64-4488-bece-9e6167130a4f	85f00b2b-bee0-4bed-bf31-a344b0fe64a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-46-6026	TCGA-46-6026-01A	Primary Tumor
3eec3cb5-79c0-4da1-bacf-fb69bfd9f1f3	201a8b9d-39be-4a4c-9053-055e022481af.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-8021	TCGA-98-8021-01A	Primary Tumor
e51d9725-a381-4af7-9038-e71909c7d714	d2346627-1023-4395-bf92-d2a4f3a5d964.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A7XE	TCGA-NK-A7XE-01A	Primary Tumor
c26938a0-3d63-4c3a-9d7c-087bc09cdcdd	9122c06e-4939-451f-af53-56d68bf65e76.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MJ	TCGA-63-A5MJ-01A	Primary Tumor
27dac229-7865-46c6-85b2-b7897f5917c3	21454a1b-20e1-4a4d-99b6-8ee30b1c979d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8623	TCGA-56-8623-01A	Primary Tumor
046f6769-0536-457d-8ad7-27407f5c9144	0b4a2460-8f70-4f60-85b3-95d0012d38c8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5016	TCGA-39-5016-01A	Primary Tumor
48323eda-b2f7-4dc5-843c-c537c9784757	4f77a97a-1b60-45cc-8dce-91b47d76a460.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-6845	TCGA-77-6845-01A	Primary Tumor
ca8ae3d6-260a-40c7-b4c4-ab6d0f1f32c4	1731040e-8598-4766-b768-505805c0d92b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2765	TCGA-66-2765-01A	Primary Tumor
78076bc4-48db-4e08-baf8-ed64134e8144	5f8fb01b-6f79-400b-a3e4-3a775bc64aa5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-94-8490	TCGA-94-8490-01A	Primary Tumor
a46f7d86-bf88-4201-b682-ee8a1e892e54	5b917d60-5201-4def-839a-a92f15d9068d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5480	TCGA-22-5480-01A	Primary Tumor
f98fa52b-45fd-4c83-8b8d-57703d4acc9e	80fd19f6-c4bf-4e89-8064-34ef090c0171.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8133	TCGA-77-8133-01A	Primary Tumor
cdab8cec-5bdd-4c21-b51d-6bde5b8897e6	9acccb43-06a7-4a01-ba48-c99af66a8af0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HD	TCGA-NC-A5HD-01A	Primary Tumor
7f388fb5-95b6-4b94-ba2e-2fc30c61767a	0633549b-8522-4be3-85b2-055201621efa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2698	TCGA-60-2698-01A	Primary Tumor
0506a039-6fde-46ff-b705-2a9cd049e024	9aad580b-806d-4bb7-bbfd-5c74e074c788.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-LA-A446	TCGA-LA-A446-01A	Primary Tumor
fe5413bc-d123-48d3-99ae-7b0713db9dc1	9726d855-bc7b-43d4-a375-57e677d01771.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-6842	TCGA-77-6842-01A	Primary Tumor
b733cb2c-1c11-4cf5-8849-f94d591d4915	a092dfa4-5455-4c0d-9eb5-f3363fd680e8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7337	TCGA-77-7337-01A	Primary Tumor
cce18c89-106f-4bfe-a532-125e18b8ee86	538a8ace-ebeb-48bc-bbbd-e2d55329a8b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8666	TCGA-85-8666-01A	Primary Tumor
3e01df67-c369-4ac6-b288-ab3ce7bd86da	5c7f58e7-f1a5-44e5-a6f5-853c83b84016.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3407	TCGA-18-3407-01A	Primary Tumor
f4d5f378-16bc-4964-a35e-195048aee0e7	e26334f7-3552-45e8-a915-bd571f56cbec.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8388	TCGA-58-8388-01A	Primary Tumor
c260fb37-730e-419c-bfe2-08256420dafa	0aa8097b-26b0-4b82-bfab-a5c52d39cf5e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-8023	TCGA-98-8023-01A	Primary Tumor
16c3a456-fe9c-448f-a504-9e52e5dfb5fb	f02160f8-a586-4d1f-a516-9d8872fea0d9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8138	TCGA-77-8138-01A	Primary Tumor
8811f5b5-8f42-4aaf-92be-a2bb98246305	7f44e5e1-cea0-4cf9-9a2c-972a3f8d6038.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5019	TCGA-39-5019-01A	Primary Tumor
7b4ffa48-aecf-449e-9ec5-6e304526426e	d4ab2d5f-6980-4974-8f65-5e260bb6fb7d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3411	TCGA-18-3411-01A	Primary Tumor
d10993e6-b520-4d09-b8c7-bbb70b53d9b2	b2a41a93-9530-49b8-964d-d58df94fef9f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7142	TCGA-77-7142-01A	Primary Tumor
771e8cf8-60f4-490f-bb1b-14d9ebd51f9a	9813b5d6-2309-4e67-85c0-1fae01d9672d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2709	TCGA-60-2709-01A	Primary Tumor
c453c4ca-4d6c-473c-ac88-2b97db923260	60040f95-8414-4956-bd8a-ec461a49207c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3410	TCGA-18-3410-01A	Primary Tumor
5dcb4fe9-9a8a-4ec3-9ed9-2e1cb553c79f	631f56be-6fde-4e67-8ce1-83f01325d489.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-51-4081	TCGA-51-4081-11A	Solid Tissue Normal
190e9a87-eefa-423e-ad0a-a3baf0672423	a8b5d651-3c19-464b-aa1a-9dc46be11044.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2720	TCGA-60-2720-01A	Primary Tumor
a3631371-2264-489a-9738-9067372f117c	d0add3e1-2ece-4563-8189-41a034ccbec2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-7767	TCGA-90-7767-01A	Primary Tumor
6b638bab-cb84-4add-9242-16e83e969896	42f7a87d-594e-4f38-92d7-1b56f3ff11b9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-1011	TCGA-22-1011-01A	Primary Tumor
a214d7e4-8009-4c58-8ba0-d7d4acdea302	6a4a1e31-bdb9-465b-9e42-4ec02e9b152e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MU	TCGA-63-A5MU-01A	Primary Tumor
82c7982b-9f53-4a6d-84ec-02e765917c5d	a80301cb-eca4-4d79-99f9-d32a29c39b6b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7730	TCGA-56-7730-01A	Primary Tumor
7d5593da-7741-4959-93d7-2e90757d6a9d	e2954828-68af-490a-ac7d-16140c82a0ea.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A4QQ	TCGA-85-A4QQ-01A	Primary Tumor
049a00d0-569f-4691-aa0b-9d72c7e8f543	dbd0690c-07e4-4aa1-bff6-f6b2f3b6e501.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-A53D	TCGA-98-A53D-01A	Primary Tumor
65da56e5-c705-4ace-9d2b-0876c5002eea	ff915b5b-98f0-4cd9-8afc-90bc16529cd8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-A46M	TCGA-58-A46M-01A	Primary Tumor
982934e0-1b13-45d9-aedb-0763f88b40b7	80dfa38c-5905-4a58-bb0c-246dccc2bbc7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-6771	TCGA-43-6771-11A	Solid Tissue Normal
ea7d55ac-11da-4060-a5f3-b14a1361515f	99ca2aaa-bc66-4673-843b-ddbabe680a12.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5125	TCGA-75-5125-01A	Primary Tumor
e99bf7df-63aa-4453-853d-3ea06ada8c40	ce69433a-55bd-4160-b1fa-85178fe0fce4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-4112	TCGA-44-4112-01A	Primary Tumor
320f00b1-1fb1-4628-95f2-437d5336dbf7	6fdbffc8-dac1-4a98-9912-9084b2ce3f28.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7633	TCGA-78-7633-01A	Primary Tumor
70bc5fd0-e2e3-4aca-ab16-8f16613781e6	7e9b15b3-eca8-4dd1-8d57-a404ace995d9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MN-A4N1	TCGA-MN-A4N1-01A	Primary Tumor
613c715e-76dc-40a3-b965-a5445f6dd6a6	cc296619-683f-4339-ab1f-51d567fc678a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6986	TCGA-55-6986-01A	Primary Tumor
ffb71218-84a6-45d4-bfa0-5c3b8abf12ea	3b1e8e56-f2a3-4a3f-8f99-ba8a8f33152c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4494	TCGA-49-4494-01A	Primary Tumor
cc73ce76-f3db-4b7c-9fb6-a8015ddb1765	cfbb373c-8b64-4132-8957-234b36540deb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8507	TCGA-55-8507-01A	Primary Tumor
7c4e140a-c632-4324-944d-eab7e3c87542	cc54e123-c06a-48a8-b864-7497ecb37c0b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A47G	TCGA-44-A47G-01A	Primary Tumor
30da2ec8-29c9-4951-8e1c-b42b4e7ea95b	89a3db54-ffab-4341-99b6-a2213829bc0c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7661	TCGA-44-7661-01A	Primary Tumor
c1e724cf-7e2b-4326-86ab-a3f42d2223de	79caf319-b6a9-4e02-aede-444242d215d4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7713	TCGA-86-7713-01A	Primary Tumor
83a0d9ca-dca2-45c7-9c28-9201068f9878	8dcf8486-6c13-4623-90c9-2c9f65f58fc8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7659	TCGA-44-7659-01A	Primary Tumor
47740b87-7729-446e-a584-7c8ba8850121	4c8648f5-26ca-4550-b51b-bd2228b1e8e0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7955	TCGA-86-7955-01A	Primary Tumor
ff92458d-07fc-407a-9086-505a5df5fe37	97f3c6a3-a3b8-4f59-9242-8845fa1c90a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4395	TCGA-05-4395-01A	Primary Tumor
d76b06d4-d298-4bba-8bdc-97a203b607df	808353e4-59a3-4df0-90fd-bd42b7af366e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A511	TCGA-85-A511-01A	Primary Tumor
6f900e1e-1b05-4dc5-9567-81c0b32b7fdf	9709486c-fbd8-455f-a650-fbb8017d7f27.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8355	TCGA-85-8355-01A	Primary Tumor
8bdb516f-b086-4658-916f-e99e99413f26	fa3d075d-a2fd-4842-a724-fdce90fd8eb7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1071	TCGA-21-1071-01A	Primary Tumor
dbfe7bf6-e7c4-4570-8fdc-b7e4d519423c	13df06bf-a639-42de-a7b4-905c9e802932.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-A56V	TCGA-43-A56V-01A	Primary Tumor
b2f24b56-9b50-4c33-883b-b024421b9430	b0410bf1-f881-400c-a463-720fe1390cab.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-AASD	TCGA-33-AASD-01A	Primary Tumor
1e569279-5be5-454b-a1b0-8de2fff4e213	3743ccc7-6c5f-459c-bd5d-e3c03d19e538.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4547	TCGA-33-4547-01A	Primary Tumor
e257b68c-6ad5-41c1-8558-a2b205068390	8478e2c8-4c90-4e3c-97bc-d201991ad4a6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2712	TCGA-60-2712-01A	Primary Tumor
56d5afc2-8cb8-4cb4-bfd1-e832125c119f	82f115f0-ec01-4fc7-b926-4b3b638db21a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-94-A5I6	TCGA-94-A5I6-01A	Primary Tumor
b0a350d9-9a68-4694-96e2-834ab1bd0b7d	962e3a62-1076-47d2-9b42-d95503e967be.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-5592	TCGA-18-5592-01A	Primary Tumor
